timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
85 54 56 0.39339907232282056 0.006600927677179458
102 70 74 0.3942932426053468 0.005706757394653206
112 71 77 0.39522256437383335 0.004777435626166671
126 60 68 0.39414810216938306 0.005851897830616959
135 76 93 0.3960145575698325 0.003985442430167518
138 76 93 0.39118641748856214 0.008813582511437879
142 95 96 0.39485284349463745 0.005147156505362571
159 119 120 0.39137955270484226 0.008620447295157763
160 119 120 0.39137955270484226 0.008620447295157763
169 12 15 0.39168345494808504 0.00831654505191498
178 114 123 0.39680850135253365 0.003191498647466373
179 114 123 0.39680850135253365 0.003191498647466373
183 80 113 0.3895386385677064 0.010461361432293648
189 101 109 0.3939179660314013 0.0060820339685987435
204 110 111 0.3952412450931243 0.004758754906875717
206 113 119 0.38928160793790445 0.010718392062095572
207 125 142 0.3942789104627782 0.005721089537221835
208 125 142 0.3942789104627782 0.005721089537221835
209 143 155 0.39654812584614674 0.003451874153853285
210 115 120 0.3932534346006556 0.0067465653993444286
235 63 144 0.39811690414539624 0.001883095854603778
243 133 146 0.39453209884442986 0.005467901155570165
251 191 193 0.3930487776831836 0.006951222316816441
252 191 193 0.3930487776831836 0.006951222316816441
263 149 183 0.39017596509674013 0.009824034903259893
269 181 207 0.39172263750547426 0.008277362494525764
274 114 117 0.3932652574399626 0.006734742560037421
275 114 117 0.3932652574399626 0.006734742560037421
275 159 186 0.39487592970171376 0.005124070298286265
281 123 167 0.3930700973584081 0.006929902641591934
292 218 219 0.39627543269640314 0.003724567303596882
293 218 219 0.39627543269640314 0.003724567303596882
303 218 219 0.39802192399240927 0.0019780760075907566
305 230 233 0.3935134765205709 0.006486523479429129
320 131 185 0.3928253246072089 0.007174675392791097
320 180 185 0.39767427584501036 0.0023257241549896612
325 14 127 0.391998620889065 0.008001379110935014
325 149 183 0.39997712381348327 2.2876186516751496E-5
328 41 164 0.3978190888083164 0.002180911191683621
348 275 276 0.3943740393623732 0.005625960637626826
349 83 177 0.3971108995779731 0.0028891004220269467
385 133 244 0.3999315137123182 6.848628768180154E-5
386 133 244 0.3999315137123182 6.848628768180154E-5
388 162 196 0.3939591829421764 0.006040817057823611
388 293 300 0.3925100144871158 0.007489985512884212
389 288 294 0.399496299101692 5.037008983080349E-4
389 308 311 0.39072420793223195 0.009275792067768074
405 127 176 0.39939411814445414 6.058818555458867E-4
406 127 176 0.39939411814445414 6.058818555458867E-4
409 213 258 0.3984569738955534 0.001543026104446621
414 251 266 0.3910747904067347 0.008925209593265315
417 265 297 0.39649671534147696 0.003503284658523065
428 242 266 0.3888577215696994 0.011142278430300634
429 242 266 0.3888577215696994 0.011142278430300634
430 251 266 0.39141453303484686 0.008585466965153166
446 347 351 0.3920214390158363 0.007978560984163718
454 349 354 0.3949462224403421 0.005053777559657913
457 349 350 0.3914502535833461 0.008549746416653903
458 349 350 0.3914502535833461 0.008549746416653903
460 268 320 0.39063131677875584 0.009368683221244178
468 127 214 0.3972710452664119 0.0027289547335881403
473 367 369 0.39628227730689747 0.003717722693102554
483 123 282 0.39684446685515684 0.003155533144843181
485 377 382 0.3967644224512247 0.003235577548775348
487 317 320 0.3910793565074148 0.0089206434925852
498 336 349 0.39325336404592004 0.0067466359540799825
