timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
81 30 38 0.3940389789174826 0.005961021082517448
82 30 38 0.3940389789174826 0.005961021082517448
103 30 66 0.3949187570076569 0.005081242992343138
109 38 70 0.38992486551894606 0.01007513448105396
109 50 70 0.3924670571296546 0.007532942870345449
109 66 70 0.38892032812331967 0.011079671876680353
110 50 70 0.3956740209847417 0.00432597901525833
127 77 78 0.3984309764772899 0.0015690235227101001
135 78 84 0.3929915015586623 0.007008498441337718
154 38 75 0.3924067781531277 0.007593221846872333
171 75 108 0.3991792159849253 8.207840150747381E-4
172 75 108 0.3991792159849253 8.207840150747381E-4
188 133 135 0.39856760730819574 0.001432392691804285
190 38 81 0.39725852998683664 0.002741470013163383
191 38 117 0.39623373255722283 0.0037662674427771936
191 133 135 0.3979568026133123 0.002043197386687734
196 92 98 0.3934638928930953 0.0065361071069047205
197 92 98 0.3934638928930953 0.0065361071069047205
199 74 104 0.395396352710209 0.004603647289791013
214 93 128 0.39553374259331403 0.004466257406685992
215 93 128 0.39553374259331403 0.004466257406685992
216 172 173 0.3976404206511749 0.002359579348825136
219 124 137 0.39522225211535045 0.004777747884649575
231 30 123 0.39732974917460845 0.0026702508253915735
243 188 192 0.3914788969724093 0.008521103027590737
244 175 192 0.3992129627183568 7.870372816431992E-4
250 103 129 0.3894568780137954 0.010543121986204607
289 71 198 0.39402962960228755 0.005970370397712477
319 199 229 0.3998916939110008 1.0830608899919936E-4
320 239 246 0.3983870027552648 0.001612997244735237
336 191 197 0.3940381222851152 0.005961877714884822
338 115 178 0.3986839117530049 0.0013160882469951396
347 140 191 0.39270476551350614 0.0072952344864938845
362 264 265 0.3888497926737097 0.011150207326290296
371 265 272 0.3966119517266363 0.0033880482733636974
379 196 260 0.398850190325459 0.0011498096745410358
380 151 276 0.3945602172538882 0.005439782746111843
390 306 308 0.3934547890804915 0.006545210919508548
402 297 303 0.3987341206608117 0.0012658793391883139
406 304 305 0.3979470170704944 0.00205298292950562
413 236 279 0.3927029237387544 0.00729707626124565
414 236 279 0.3927029237387544 0.00729707626124565
417 301 309 0.3911633070845773 0.008836692915422717
418 185 282 0.3995599463589517 4.4005364104832134E-4
420 185 268 0.39957432503153567 4.2567496846435127E-4
421 185 268 0.39957432503153567 4.2567496846435127E-4
429 236 272 0.39368536480516675 0.0063146351948332735
430 236 272 0.3911312259953573 0.008868774004642699
431 236 272 0.3911312259953573 0.008868774004642699
436 340 344 0.39442691892179615 0.0055730810782038676
437 230 247 0.3914969101735376 0.008503089826462418
446 115 283 0.3898537464974447 0.010146253502555325
458 343 359 0.3998158168370594 1.8418316294060988E-4
463 175 291 0.39558208170408 0.004417918295920031
463 256 303 0.3977908235552323 0.002209176444767702
468 45 262 0.3998653467831493 1.3465321685074416E-4
478 159 284 0.3915616884654262 0.008438311534573806
479 159 284 0.3915616884654262 0.008438311534573806
481 115 280 0.39257971700007 0.007420282999930028
483 268 324 0.39609532460781316 0.0039046753921868627
484 277 312 0.39366590248797756 0.006334097512022463
488 256 303 0.39542445390166275 0.004575546098337269
491 316 339 0.39373727722841495 0.006262722771585072
493 376 384 0.3961413641333358 0.0038586358666642395
497 85 269 0.3937704856807015 0.006229514319298524
500 140 196 0.3917431224555377 0.008256877544462304
