timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
84 62 66 0.39462446187813294 0.005375538121867085
101 42 51 0.3962076176214133 0.0037923823785867006
110 30 76 0.39467859290683754 0.005321407093162478
129 82 89 0.396679250658649 0.0033207493413510147
144 82 102 0.3917319661035161 0.008268033896483895
145 85 96 0.3956473235194056 0.004352676480594397
151 65 72 0.39534169154881 0.00465830845119003
152 65 72 0.39534169154881 0.00465830845119003
164 31 58 0.39570857162515827 0.004291428374841755
170 26 126 0.3964513059009692 0.0035486940990308025
193 146 150 0.39436519455584634 0.005634805444153679
194 146 150 0.3916295304447683 0.008370469555231741
196 146 150 0.39769941059693864 0.0023005894030613816
197 148 154 0.3956672223064274 0.004332777693572598
207 154 156 0.39499323117586954 0.005006768824130481
220 26 126 0.3916545073908589 0.008345492609141136
239 102 117 0.39621469602931114 0.0037853039706888802
240 102 117 0.39621469602931114 0.0037853039706888802
248 183 189 0.3949708297424542 0.005029170257545845
283 224 228 0.39628467527534517 0.003715324724654856
284 207 211 0.39728538944617475 0.0027146105538252696
288 213 214 0.39137951787609326 0.008620482123906759
289 207 214 0.3982477109961224 0.0017522890038776384
293 207 216 0.39965981420918173 3.401857908182926E-4
300 123 171 0.38865770752870915 0.011342292471290871
304 222 228 0.3973867344583541 0.002613265541645926
305 222 228 0.3973867344583541 0.002613265541645926
307 216 224 0.39142456764278255 0.008575432357217472
311 242 249 0.3924742108183745 0.007525789181625497
312 242 249 0.39445227324073107 0.005547726759268956
317 76 196 0.3909708223503351 0.009029177649664932
325 102 199 0.3939826645954409 0.006017335404559121
339 26 179 0.3978105663815842 0.002189433618415837
340 73 131 0.3999011836110887 9.881638891134914E-5
348 161 236 0.3982786624011322 0.0017213375988678337
358 216 224 0.3969706732075839 0.0030293267924161316
358 256 269 0.39788440550527515 0.0021155944947248706
366 117 196 0.3946724307480233 0.005327569251976749
366 196 224 0.39631726045521115 0.003682739544788871
368 226 232 0.39645675545467063 0.0035432445453293937
372 221 268 0.39109382746571475 0.008906172534285273
374 240 255 0.3879586214788774 0.012041378521122637
378 237 246 0.3971654203956597 0.0028345796043403038
379 246 253 0.3924626984038531 0.007537301596146906
383 283 292 0.3920611113776057 0.007938888622394336
383 287 292 0.39694553881253664 0.0030544611874633865
390 202 229 0.38982927462951084 0.010170725370489186
391 218 222 0.39871349866343775 0.0012865013365622735
392 218 222 0.39871349866343775 0.0012865013365622735
406 157 226 0.3969653907375017 0.0030346092624983223
408 298 323 0.3972899620704308 0.002710037929569198
409 226 233 0.39139763392168414 0.008602366078315882
416 321 324 0.3941926999839109 0.005807300016089145
420 123 271 0.3991303136786701 8.696863213299433E-4
440 342 348 0.39341398106952685 0.00658601893047317
446 341 344 0.3961792670756162 0.0038207329243838406
461 278 334 0.39250801342039193 0.00749198657960809
464 115 175 0.3931655266625349 0.006834473337465119
466 322 330 0.39606083292035893 0.003939167079641093
467 360 365 0.39904410632187587 9.558936781241534E-4
468 309 319 0.39642537117810067 0.0035746288218993505
470 369 375 0.3898995815927237 0.010100418407276324
482 135 284 0.3960756675476657 0.0039243324523343115
483 135 284 0.3966095319087746 0.003390468091225396
484 135 284 0.3966095319087746 0.003390468091225396
484 189 283 0.39636129824403665 0.0036387017559633694
486 379 390 0.3951374305454587 0.004862569454541332
489 122 171 0.3954299136826917 0.0045700863173083195
490 122 171 0.3954299136826917 0.0045700863173083195
490 202 219 0.39816123821545035 0.0018387617845496695
490 367 373 0.39134364726572074 0.008656352734279282
491 202 219 0.39816123821545035 0.0018387617845496695
496 390 392 0.3970453621918231 0.0029546378081768965
497 373 374 0.3993675480756086 6.324519243914306E-4
499 130 300 0.39278140482530094 0.007218595174699083
500 130 300 0.39278140482530094 0.007218595174699083
500 396 398 0.39372131046035125 0.006278689539648774
501 396 398 0.39372131046035125 0.006278689539648774
