timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
31 2 6 0.3922359971311393 0.007764002868860698
97 8 44 0.38956423844853716 0.010435761551462863
100 32 48 0.3978444542005414 0.002155545799458647
123 9 68 0.39143682679001657 0.008563173209983455
133 45 70 0.3922931891588415 0.00770681084115854
138 86 88 0.3914177342322998 0.008582265767700215
143 86 102 0.3977338601233964 0.0022661398766036234
143 100 114 0.3993156129909606 6.843870090394444E-4
144 86 102 0.3977338601233964 0.0022661398766036234
159 109 119 0.3998840848445847 1.1591515541531372E-4
181 109 129 0.3942694159762038 0.005730584023796226
182 109 129 0.3942694159762038 0.005730584023796226
184 82 90 0.39814663597741584 0.0018533640225841808
195 82 102 0.3920114737656545 0.007988526234345539
196 82 102 0.3920114737656545 0.007988526234345539
203 135 137 0.396478283942143 0.003521716057857005
208 104 122 0.39117915150553884 0.008820848494461186
215 91 103 0.39413499131856095 0.005865008681439077
221 120 125 0.3968517327378579 0.0031482672621421237
222 120 125 0.3968517327378579 0.0031482672621421237
223 100 120 0.39989530878087726 1.0469121912276558E-4
224 100 120 0.39254124158406833 0.007458758415931688
225 100 120 0.39254124158406833 0.007458758415931688
226 98 152 0.39510785486391153 0.004892145136088488
234 139 151 0.3954249156493334 0.004575084350666614
235 179 183 0.3922527239835572 0.007747276016442817
242 62 79 0.39479703520445664 0.0052029647955433855
244 188 190 0.3932953524322938 0.006704647567706223
246 145 148 0.3890981663086071 0.010901833691392915
263 41 61 0.3956957354842691 0.0043042645157309045
278 73 209 0.3969298537106867 0.003070146289313347
280 139 163 0.39253303556859465 0.007466964431405376
281 139 163 0.39253303556859465 0.007466964431405376
283 141 206 0.3972580338992539 0.0027419661007461182
300 64 136 0.3995867629789318 4.1323702106821347E-4
302 101 121 0.3942991703386688 0.00570082966133123
303 144 155 0.39778165938529025 0.0022183406147097684
304 147 167 0.39879263817260924 0.001207361827390785
305 16 168 0.39524106470485226 0.004758935295147759
315 119 156 0.3982137108488064 0.0017862891511936096
316 137 204 0.39593509341581773 0.004064906584182293
323 146 155 0.3912930394836494 0.008706960516350615
324 146 203 0.39904573800623305 9.542619937669694E-4
325 259 260 0.39854620984815 0.001453790151850043
344 63 69 0.39353279507721967 0.006467204922780356
344 142 223 0.3984210848789849 0.001578915121015101
344 167 174 0.3932466642500109 0.006753335749989098
345 62 136 0.3942618407262384 0.005738159273761645
347 63 69 0.39604823759596164 0.003951762404038384
375 225 248 0.39246835929696394 0.00753164070303608
376 225 248 0.39246835929696394 0.00753164070303608
384 298 299 0.39717416278679124 0.0028258372132087817
387 158 249 0.39703871914468086 0.0029612808553191594
396 214 261 0.39544549242360943 0.004554507576390587
401 222 234 0.39829876988044427 0.0017012301195557522
404 55 177 0.3999008534693907 9.914653060932865E-5
404 304 307 0.39861350567415377 0.0013864943258462548
405 55 177 0.3999008534693907 9.914653060932865E-5
405 240 263 0.3923096525554718 0.007690347444528234
407 263 264 0.399468956269487 5.310437305130478E-4
408 263 264 0.399468956269487 5.310437305130478E-4
409 286 292 0.3968194070249254 0.0031805929750746142
423 314 330 0.3982745496782821 0.0017254503217179473
424 158 239 0.39973426268452306 2.65737315476966E-4
431 339 341 0.3961247302290171 0.003875269770982903
434 195 300 0.3935384843978771 0.006461515602122936
435 195 300 0.3935384843978771 0.006461515602122936
445 113 230 0.3930752294017999 0.006924770598200125
449 330 348 0.393521137407985 0.006478862592015022
450 330 348 0.393521137407985 0.006478862592015022
451 330 348 0.393521137407985 0.006478862592015022
460 275 346 0.3968595051212061 0.00314049487879392
463 285 323 0.39622831836353783 0.0037716816364621875
466 356 366 0.3971883845886143 0.0028116154113857483
466 363 366 0.39771027595644104 0.0022897240435589827
467 363 366 0.39771027595644104 0.0022897240435589827
469 355 368 0.3994615114743888 5.384885256112248E-4
474 278 311 0.39939388636802875 6.061136319712723E-4
475 178 241 0.3984072837009946 0.0015927162990054256
482 216 338 0.39253672974199905 0.007463270258000976
482 275 307 0.39199370645806464 0.008006293541935383
483 216 338 0.39253672974199905 0.007463270258000976
483 275 307 0.39199370645806464 0.008006293541935383
483 297 343 0.39961030999152186 3.896900084781607E-4
484 295 300 0.39938567427613003 6.143257238699906E-4
487 365 368 0.39407738907360734 0.00592261092639268
489 285 372 0.3915807978490888 0.008419202150911242
490 323 377 0.3894023025216109 0.010597697478389123
491 323 377 0.3894023025216109 0.010597697478389123
