timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
69 41 45 0.3904346303146768 0.009565369685323233
124 96 99 0.399858563500805 1.4143649919501344E-4
149 67 72 0.3966422239368648 0.0033577760631351983
157 41 70 0.38943932641348955 0.010560673586510472
178 88 89 0.3978114556217139 0.002188544378286139
182 88 89 0.3934531137891702 0.006546886210829828
183 87 88 0.39870287814319283 0.001297121856807193
189 46 86 0.3994568666575653 5.431333424347207E-4
190 46 86 0.3994568666575653 5.431333424347207E-4
191 119 134 0.3888035017900136 0.011196498209986416
192 110 131 0.39361139821009905 0.006388601789900972
195 82 85 0.39808276060510556 0.0019172393948944655
208 85 134 0.39872742538138295 0.0012725746186170728
209 85 134 0.39872742538138295 0.0012725746186170728
240 85 121 0.3931601121527068 0.0068398878472932245
255 173 178 0.39355013888162627 0.006449861118373756
266 129 131 0.39976761934697874 2.323806530212802E-4
270 122 155 0.3961823772497207 0.0038176227502793036
272 195 196 0.39610229794163804 0.003897702058361985
276 174 190 0.38901913608640615 0.010980863913593875
285 205 215 0.3994139812545139 5.860187454861387E-4
286 205 215 0.3994139812545139 5.860187454861387E-4
288 23 41 0.39674202959449184 0.0032579704055081815
292 225 234 0.39758408800745937 0.0024159119925406536
294 82 158 0.39721459076625865 0.002785409233741376
299 234 237 0.3952960053415694 0.0047039946584306325
309 189 190 0.3905926618783331 0.009407338121666942
312 55 140 0.397267116679941 0.0027328833200589986
313 107 127 0.39025988654232585 0.009740113457674171
313 239 243 0.39191581964733413 0.008084180352665893
316 136 190 0.3946575821244106 0.0053424178755894225
331 105 122 0.38776212827284773 0.012237871727152294
333 105 122 0.39061865326670653 0.009381346733293494
337 253 264 0.3953075294951002 0.004692470504899848
338 238 268 0.393719439041038 0.0062805609589620115
340 82 161 0.39786141229664096 0.002138587703359063
341 129 167 0.39794037553577327 0.0020596244642267503
349 265 267 0.3978478257833349 0.002152174216665137
359 180 229 0.39800081419633543 0.0019991858036645938
365 159 236 0.3918169856370875 0.008183014362912522
380 237 240 0.39121694061692763 0.008783059383072389
386 155 266 0.3881190860412117 0.01188091395878832
387 295 305 0.39190888609496943 0.00809111390503059
389 287 296 0.3884161182244555 0.011583881775544536
394 201 248 0.3930055872413691 0.006994412758630941
400 229 255 0.39280496265137166 0.007195037348628364
401 207 245 0.39021563584812935 0.009784364151870673
402 126 168 0.39611367023957483 0.003886329760425189
402 206 225 0.39881130340945875 0.0011886965905412716
405 201 248 0.39159467264736436 0.008405327352635661
407 206 265 0.39190205754612406 0.008097942453875961
407 246 248 0.397293789298199 0.0027062107018010484
408 121 167 0.39659504463027756 0.003404955369722462
408 180 255 0.39915624116060205 8.437588393979678E-4
410 237 248 0.39266891529460646 0.007331084705393565
415 223 228 0.39821525657314305 0.0017847434268569717
417 223 228 0.38955652267109486 0.01044347732890516
418 204 255 0.3971154158484117 0.002884584151588321
425 201 243 0.3910955151345298 0.008904484865470241
425 312 318 0.39169206727089545 0.008307932729104572
426 201 243 0.3910955151345298 0.008904484865470241
427 207 239 0.39189076917812027 0.008109230821879754
431 320 326 0.39291790165356194 0.0070820983464380816
432 243 248 0.3932672553567131 0.0067327446432869364
435 269 285 0.3957415434186659 0.0042584565813341135
443 241 281 0.39920080094760213 7.99199052397892E-4
444 201 248 0.39910268667695686 8.973133230431585E-4
447 244 285 0.39402122015412294 0.00597877984587708
449 246 269 0.39110964848315505 0.008890351516844974
452 338 353 0.39148251081992097 0.008517489180079052
453 338 353 0.39148251081992097 0.008517489180079052
460 127 238 0.3909950443009538 0.009004955699046246
461 127 238 0.39249325013371994 0.0075067498662800825
467 253 275 0.3984667135825432 0.001533286417456814
476 253 275 0.3902455352220632 0.009754464777936844
481 372 375 0.39229059549469386 0.007709404505306161
496 230 296 0.3991881050596072 8.118949403927989E-4
501 366 367 0.39514290313085415 0.004857096869145872
